Segment_ID,Is_Weekend,3_Hr_Intvl,Season,Traffic_Volume,StreetWidth_z,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5,BoroCode
136522,True,12,Autumn,3693.83,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,True,15,Autumn,4377.25,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,True,18,Autumn,4697.92,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,True,21,Autumn,4244.5,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
136522,True,24,Autumn,2957.33,-0.6195611426661586,34.0,0.9507876349752326,2.25,0.0612311940840904,0.8282442748091603,0.0343511450381679,0.0381679389312977,0.0,0.099236641221374,Bronx
146865,False,3,Spring,25.8,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,6,Spring,22.13,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,9,Spring,19.07,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,12,Spring,22.53,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,15,Spring,15.67,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,18,Spring,19.4,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,21,Spring,29.73,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
146865,False,24,Spring,24.87,-1.6961649183915564,20.0,0.8029727250073575,3.183908045977012,0.0852716108956712,0.5747126436781609,0.1494252873563218,0.057471264367816,0.0919540229885057,0.1264367816091954,Bronx
